triplet_number,Genes_triplet,clique_number,human_abs_number,mouse_abs_number,dog_abs_number,human_specific_number,mouse_specific_number,dog_specific_number,total
1355,ENSG00000070214-ENSMUSG00000028412-ENSCAFG00000002758,32,0,0,4,0,2,0,106
1356,ENSG00000163913-ENSMUSG00000030323-ENSCAFG00000004785,61,0,3,1,2,0,0,193
1357,ENSG00000066405-ENSMUSG00000032473-ENSCAFG00000028766,10,0,0,3,0,0,1,37
1358,ENSG00000157388-ENSMUSG00000015968-ENSCAFG00000008525,100,0,0,2,0,0,1,305
1359,ENSG00000105701-ENSMUSG00000019428-ENSCAFG00000014742,17,0,0,0,0,0,3,54
1360,ENSG00000102312-ENSMUSG00000031169-ENSCAFG00000015435,28,0,0,0,0,0,0,84
1361,ENSG00000130940-ENSMUSG00000028977-ENSCAFG00000016771,0,0,0,37,0,0,28,102
1362,ENSG00000063854-ENSMUSG00000024158-ENSCAFG00000019490,19,0,1,0,0,0,1,60
1363,ENSG00000180448-ENSMUSG00000035697-ENSCAFG00000019552,0,0,0,48,5,2,48,151
1364,ENSG00000204673-ENSMUSG00000011096-ENSCAFG00000003475,8,0,0,2,1,1,0,30
1365,ENSG00000047849-ENSMUSG00000032479-ENSCAFG00000012975,28,0,14,0,2,14,0,128
1366,ENSG00000115827-ENSMUSG00000041966-ENSCAFG00000012660,16,0,0,13,0,1,15,90
1367,ENSG00000197381-ENSMUSG00000020262-ENSCAFG00000011077,18,0,0,0,5,1,0,60
1368,ENSG00000087274-ENSMUSG00000029106-ENSCAFG00000014808,34,0,0,1,0,0,0,104
1369,ENSG00000156239-ENSMUSG00000044442-ENSCAFG00000030996,0,0,0,12,0,1,12,37
1370,ENSG00000126777-ENSMUSG00000021843-ENSCAFG00000015162,0,0,0,0,86,84,86,256
1371,ENSG00000160606-ENSMUSG00000019437-ENSCAFG00000029722,8,0,0,0,2,2,0,28
1372,ENSG00000185697-ENSMUSG00000025912-ENSCAFG00000007344,32,0,0,0,0,0,0,96
1373,ENSG00000101079-ENSMUSG00000027634-ENSCAFG00000008593,32,0,0,0,0,0,2,98
1374,ENSG00000198948-ENSMUSG00000031647-ENSCAFG00000007681,5,0,0,0,0,0,0,15
1375,ENSG00000167291-ENSMUSG00000039976-ENSCAFG00000005578,26,0,0,0,2,0,3,83
1376,ENSG00000135124-ENSMUSG00000029470-ENSCAFG00000008363,24,0,0,0,2,0,0,74
1377,ENSG00000187954-ENSMUSG00000053929-ENSCAFG00000001624,13,0,0,0,0,2,1,42
1378,ENSG00000166927-ENSMUSG00000024672-ENSCAFG00000010370,11,0,0,0,1,4,1,39
1379,ENSG00000090372-ENSMUSG00000030374-ENSCAFG00000004226,35,0,0,0,0,0,0,105
1380,ENSG00000196632-ENSMUSG00000041245-ENSCAFG00000016427,0,0,44,0,3,45,44,180
1381,ENSG00000172239-ENSMUSG00000025451-ENSCAFG00000018563,8,0,0,17,0,0,0,58
1382,ENSG00000138073-ENSMUSG00000045302-ENSCAFG00000004688,19,0,0,0,0,0,0,57
1383,ENSG00000115414-ENSMUSG00000026193-ENSCAFG00000014345,0,0,0,94,2,0,86,276
1384,ENSG00000004777-ENSMUSG00000036882-ENSCAFG00000006785,18,0,0,28,1,2,0,113
1385,ENSG00000184517-ENSMUSG00000055835-ENSCAFG00000020085,5,0,2,0,2,2,0,23
1386,ENSG00000085978-ENSMUSG00000026289-ENSCAFG00000011752,38,0,0,0,0,0,0,114
1387,ENSG00000086712-ENSMUSG00000038344-ENSCAFG00000012620,18,0,0,3,0,3,0,63
1388,ENSG00000134042-ENSMUSG00000064036-ENSCAFG00000000169,12,0,0,0,4,1,2,43
1389,ENSG00000132535-ENSMUSG00000020886-ENSCAFG00000015995,0,0,0,47,0,0,20,114
1390,ENSG00000100902-ENSMUSG00000021024-ENSCAFG00000013409,15,0,0,2,0,0,0,49
1391,ENSG00000165322-ENSMUSG00000041225-ENSCAFG00000004045,33,1,0,0,3,0,0,104
1392,ENSG00000079337-ENSMUSG00000022469-ENSCAFG00000009181,0,0,0,57,0,2,26,142
1393,ENSG00000129159-ENSMUSG00000058975-ENSCAFG00000009072,9,0,0,0,0,0,0,27
1394,ENSG00000136560-ENSMUSG00000064289-ENSCAFG00000009943,15,0,0,0,1,3,0,49
1395,ENSG00000140832-ENSMUSG00000001672-ENSCAFG00000020193,2,0,0,7,2,0,0,22
1396,ENSG00000170390-ENSMUSG00000028078-ENSCAFG00000007870,0,0,0,35,0,1,30,101
1397,ENSG00000126970-ENSMUSG00000035062-ENSCAFG00000016559,12,1,0,0,0,2,1,41
1398,ENSG00000161533-ENSMUSG00000020777-ENSCAFG00000004989,30,0,0,0,0,0,0,90
1399,ENSG00000104953-ENSMUSG00000034758-ENSCAFG00000019300,0,0,12,0,22,27,0,73
1400,ENSG00000171557-ENSMUSG00000033860-ENSCAFG00000008440,20,0,0,0,1,1,0,62
1401,ENSG00000114867-ENSMUSG00000045983-ENSCAFG00000012687,0,0,0,69,0,1,42,181
1402,ENSG00000011275-ENSMUSG00000045078-ENSCAFG00000015990,33,0,0,0,0,0,0,99
1403,ENSG00000160710-ENSMUSG00000027951-ENSCAFG00000017169,27,0,1,0,3,5,0,91
1404,ENSG00000073282-ENSMUSG00000022510-ENSCAFG00000013961,34,0,0,0,0,0,0,102
1405,ENSG00000156531-ENSMUSG00000025626-ENSCAFG00000018867,22,0,0,0,1,0,0,67
1406,ENSG00000143452-ENSMUSG00000028109-ENSCAFG00000012075,28,0,0,0,0,3,0,87
1407,ENSG00000118260-ENSMUSG00000025958-ENSCAFG00000013510,17,0,0,0,0,0,1,52
1408,ENSG00000168297-ENSMUSG00000033885-ENSCAFG00000007367,39,0,0,3,0,0,3,126
1409,ENSG00000166200-ENSMUSG00000027206-ENSCAFG00000014850,27,0,0,0,0,0,0,81
1410,ENSG00000131504-ENSMUSG00000024456-ENSCAFG00000006149,57,0,1,0,0,0,0,173
1411,ENSG00000072832-ENSMUSG00000029121-ENSCAFG00000015799,30,0,0,0,2,0,0,92
1412,ENSG00000124942-ENSMUSG00000069833-ENSCAFG00000032525,5,0,0,5,0,0,1,26
1413,ENSG00000129657-ENSMUSG00000020823-ENSCAFG00000005176,36,0,0,0,0,0,0,108
1414,ENSG00000122257-ENSMUSG00000030779-ENSCAFG00000017566,36,0,0,0,1,1,0,110
1415,ENSG00000189308-ENSMUSG00000035310-ENSCAFG00000009052,25,0,0,0,0,0,0,75
1416,ENSG00000147862-ENSMUSG00000008575-ENSCAFG00000001520,27,0,0,0,2,0,5,88
1417,ENSG00000141905-ENSMUSG00000055053-ENSCAFG00000019246,21,0,3,2,0,0,0,73
1418,ENSG00000163328-ENSMUSG00000041762-ENSCAFG00000013254,30,0,0,0,0,0,2,92
1419,ENSG00000184640-ENSMUSG00000059248-ENSCAFG00000005190,0,0,0,29,5,0,18,81
1420,ENSG00000123612-ENSMUSG00000026834-ENSCAFG00000009269,16,0,0,3,0,0,0,54
1421,ENSG00000111335-ENSMUSG00000032690-ENSCAFG00000023107,0,0,22,0,2,24,1,71
1422,ENSG00000116690-ENSMUSG00000006014-ENSCAFG00000013691,0,0,0,26,0,0,26,78
1423,ENSG00000108840-ENSMUSG00000008855-ENSCAFG00000014334,55,0,0,0,1,0,2,168
1424,ENSG00000168610-ENSMUSG00000004040-ENSCAFG00000015213,49,0,0,0,0,0,0,147
1425,ENSG00000100505-ENSMUSG00000021071-ENSCAFG00000014603,28,0,0,0,0,4,0,88
1426,ENSG00000135069-ENSMUSG00000024640-ENSCAFG00000001570,18,0,0,1,0,2,0,58
1427,ENSG00000182901-ENSMUSG00000026527-ENSCAFG00000015679,0,0,0,36,0,2,32,106
1428,ENSG00000179520-ENSMUSG00000019935-ENSCAFG00000006786,0,0,0,25,0,0,26,76
1429,ENSG00000102230-ENSMUSG00000035246-ENSCAFG00000013493,16,0,0,0,5,2,3,58
1430,ENSG00000157017-ENSMUSG00000064177-ENSCAFG00000005129,9,0,0,0,2,1,0,30
1431,ENSG00000081189-ENSMUSG00000005583-ENSCAFG00000008302,24,0,0,0,0,0,1,73
1432,ENSG00000152254-ENSMUSG00000005232-ENSCAFG00000011872,8,0,0,3,0,0,0,30
1433,ENSG00000152939-ENSMUSG00000021636-ENSCAFG00000007797,12,0,0,0,0,2,1,39
1434,ENSG00000070785-ENSMUSG00000028683-ENSCAFG00000004681,21,0,0,2,1,1,1,70
1435,ENSG00000117751-ENSMUSG00000028882-ENSCAFG00000012023,17,0,0,0,0,0,19,70
1436,ENSG00000011454-ENSMUSG00000035437-ENSCAFG00000020242,52,0,0,0,0,1,0,157
1437,ENSG00000164176-ENSMUSG00000034488-ENSCAFG00000008467,22,0,0,0,0,0,0,66
1438,ENSG00000159692-ENSMUSG00000037373-ENSCAFG00000016687,16,0,0,7,0,0,0,62
1439,ENSG00000138639-ENSMUSG00000057315-ENSCAFG00000009320,20,1,0,0,1,0,0,63
1440,ENSG00000075142-ENSMUSG00000003161-ENSCAFG00000001855,16,0,0,3,0,0,5,59
1441,ENSG00000105991-ENSMUSG00000029844-ENSCAFG00000002936,7,0,0,0,0,0,0,21
1442,ENSG00000169435-ENSMUSG00000029370-ENSCAFG00000003025,19,0,0,1,5,1,1,66
1443,ENSG00000136404-ENSMUSG00000038623-ENSCAFG00000013196,22,0,0,0,0,0,0,66
1444,ENSG00000120156-ENSMUSG00000006386-ENSCAFG00000001713,47,0,0,0,0,0,0,141
1445,ENSG00000091409-ENSMUSG00000027111-ENSCAFG00000013006,54,0,0,1,0,0,1,165
1446,ENSG00000175029-ENSMUSG00000030970-ENSCAFG00000012775,18,0,0,2,0,0,0,58
1447,ENSG00000008394-ENSMUSG00000008540-ENSCAFG00000012619,6,0,0,0,2,3,0,23
1448,ENSG00000100106-ENSMUSG00000033088-ENSCAFG00000001480,0,0,0,0,46,46,49,141
1449,ENSG00000145860-ENSMUSG00000019189-ENSCAFG00000017296,10,0,0,11,9,0,18,79
1450,ENSG00000048740-ENSMUSG00000002107-ENSCAFG00000004973,26,0,0,8,1,1,0,96
1451,ENSG00000140105-ENSMUSG00000021266-ENSCAFG00000017906,0,0,19,0,2,21,1,62
1452,ENSG00000138738-ENSMUSG00000029913-ENSCAFG00000004179,4,0,0,29,2,0,45,117
1453,ENSG00000118094-ENSMUSG00000032098-ENSCAFG00000012455,0,0,0,28,2,3,35,96
1454,ENSG00000101298-ENSMUSG00000027457-ENSCAFG00000006822,9,0,0,0,1,0,0,28
1455,ENSG00000164347-ENSMUSG00000021666-ENSCAFG00000008298,39,2,0,0,2,2,0,125
1456,ENSG00000184281-ENSMUSG00000045752-ENSCAFG00000031882,0,0,2,0,2,5,5,16
1457,ENSG00000106682-ENSMUSG00000040731-ENSCAFG00000012019,0,0,0,14,0,0,18,46
1458,ENSG00000109943-ENSMUSG00000032021-ENSCAFG00000011705,22,0,0,0,0,0,0,66
1459,ENSG00000163607-ENSMUSG00000022668-ENSCAFG00000010557,11,0,0,1,0,1,1,37
1460,ENSG00000128604-ENSMUSG00000029771-ENSCAFG00000001611,0,0,0,17,0,3,19,56
1461,ENSG00000168488-ENSMUSG00000032637-ENSCAFG00000017174,52,2,0,1,0,0,1,163
1462,ENSG00000152457-ENSMUSG00000026648-ENSCAFG00000004692,30,0,0,0,0,7,5,102
1463,ENSG00000197798-ENSMUSG00000050471-ENSCAFG00000010479,15,0,0,0,0,0,0,45
1464,ENSG00000176444-ENSMUSG00000068917-ENSCAFG00000016969,26,0,0,0,0,0,0,78
1465,ENSG00000163026-ENSMUSG00000051721-ENSCAFG00000003949,4,0,0,0,3,5,6,26
1466,ENSG00000185559-ENSMUSG00000040856-ENSCAFG00000017925,15,0,0,0,0,0,0,45
1467,ENSG00000104064-ENSMUSG00000027361-ENSCAFG00000015104,20,0,0,0,0,0,0,60
1468,ENSG00000143952-ENSMUSG00000020128-ENSCAFG00000003153,45,0,0,0,0,0,0,135
1469,ENSG00000017260-ENSMUSG00000032570-ENSCAFG00000006055,58,0,3,2,0,0,0,184
1470,ENSG00000197905-ENSMUSG00000030353-ENSCAFG00000015522,16,0,0,0,0,0,7,55
1471,ENSG00000104497-ENSMUSG00000027534-ENSCAFG00000031007,14,0,2,0,0,0,0,46
1472,ENSG00000085998-ENSMUSG00000028700-ENSCAFG00000004294,0,0,0,44,4,0,44,136
1473,ENSG00000110429-ENSMUSG00000027180-ENSCAFG00000007148,23,0,0,0,0,0,0,69
1474,ENSG00000149534-ENSMUSG00000024680-ENSCAFG00000010352,15,0,0,0,0,3,0,48
1475,ENSG00000127980-ENSMUSG00000005907-ENSCAFG00000001977,48,0,0,0,0,0,12,156
1476,ENSG00000073711-ENSMUSG00000043154-ENSCAFG00000007061,28,0,1,0,0,0,0,86
1477,ENSG00000143434-ENSMUSG00000038777-ENSCAFG00000012473,36,0,0,0,0,0,0,108
1478,ENSG00000082641-ENSMUSG00000038615-ENSCAFG00000023139,9,0,3,2,0,0,0,37
1479,ENSG00000134243-ENSMUSG00000068747-ENSCAFG00000019835,39,0,2,1,0,2,1,126
1480,ENSG00000169714-ENSMUSG00000030057-ENSCAFG00000004320,11,0,0,0,0,0,0,33
1481,ENSG00000010810-ENSMUSG00000019843-ENSCAFG00000003995,24,0,0,0,0,0,0,72
1482,ENSG00000100523-ENSMUSG00000037697-ENSCAFG00000014871,30,0,1,0,0,0,0,92
1483,ENSG00000028277-ENSMUSG00000008496-ENSCAFG00000004911,31,0,0,5,0,0,1,104
1484,ENSG00000166387-ENSMUSG00000036528-ENSCAFG00000006757,52,0,1,0,4,1,0,163
1485,ENSG00000151067-ENSMUSG00000051331-ENSCAFG00000016051,90,0,0,15,5,1,0,306
1486,ENSG00000166037-ENSMUSG00000031922-ENSCAFG00000004104,22,0,0,0,2,0,3,71
1487,ENSG00000134215-ENSMUSG00000033721-ENSCAFG00000019951,53,0,0,3,0,0,0,165
1488,ENSG00000097021-ENSMUSG00000028937-ENSCAFG00000019574,0,0,0,20,4,2,18,64
1489,ENSG00000159640-ENSMUSG00000020681-ENSCAFG00000012998,0,0,0,52,0,0,52,156
1490,ENSG00000127837-ENSMUSG00000006299-ENSCAFG00000014625,23,0,0,0,0,0,0,69
1491,ENSG00000124731-ENSMUSG00000042265-ENSCAFG00000001591,0,0,0,0,10,8,8,26
1492,ENSG00000076864-ENSMUSG00000041351-ENSCAFG00000014844,0,0,0,54,1,3,26,138
1493,ENSG00000111405-ENSMUSG00000022468-ENSCAFG00000009199,0,0,0,0,20,22,20,62
1494,ENSG00000002016-ENSMUSG00000030166-ENSCAFG00000015831,0,0,0,0,27,23,22,72
1495,ENSG00000169599-ENSMUSG00000029993-ENSCAFG00000003305,17,0,1,0,0,1,0,54
1496,ENSG00000079805-ENSMUSG00000033335-ENSCAFG00000017651,45,0,0,2,0,0,0,139
1497,ENSG00000146592-ENSMUSG00000053007-ENSCAFG00000003005,22,0,4,0,0,1,0,75
1498,ENSG00000148408-ENSMUSG00000004113-ENSCAFG00000019380,0,0,0,0,96,97,102,295
1499,ENSG00000135316-ENSMUSG00000032423-ENSCAFG00000003024,25,0,0,0,0,0,0,75
1500,ENSG00000173838-ENSMUSG00000078627-ENSCAFG00000013150,0,0,0,22,4,0,10,58
1501,ENSG00000183773-ENSMUSG00000022763-ENSCAFG00000030423,0,0,0,40,1,0,44,125
1502,ENSG00000165192-ENSMUSG00000031382-ENSCAFG00000011921,17,0,0,0,0,0,0,51
1503,ENSG00000074803-ENSMUSG00000027202-ENSCAFG00000014211,56,0,3,0,0,0,0,174
1504,ENSG00000162374-ENSMUSG00000028546-ENSCAFG00000003927,17,0,0,4,2,0,0,61
1505,ENSG00000111880-ENSMUSG00000028274-ENSCAFG00000003089,33,0,0,0,0,2,1,102
1506,ENSG00000007264-ENSMUSG00000004933-ENSCAFG00000019187,24,0,0,3,2,1,0,81
1507,ENSG00000176406-ENSMUSG00000037386-ENSCAFG00000000670,62,0,0,2,0,5,0,195
1508,ENSG00000198589-ENSMUSG00000028080-ENSCAFG00000007907,112,3,0,0,3,1,0,346
1509,ENSG00000120802-ENSMUSG00000019961-ENSCAFG00000006529,20,0,0,0,0,0,0,60
1510,ENSG00000133997-ENSMUSG00000002679-ENSCAFG00000016675,18,0,0,0,4,0,0,58
1511,ENSG00000114127-ENSMUSG00000032410-ENSCAFG00000007783,84,0,3,0,1,1,0,260
1512,ENSG00000162694-ENSMUSG00000027963-ENSCAFG00000020002,6,0,4,0,0,3,0,29
1513,ENSG00000114757-ENSMUSG00000027674-ENSCAFG00000011494,37,0,0,0,0,2,0,113
1514,ENSG00000029725-ENSMUSG00000020817-ENSCAFG00000015589,0,0,0,37,0,0,34,108
1515,ENSG00000171004-ENSMUSG00000062184-ENSCAFG00000018850,9,0,0,1,0,0,3,32
1516,ENSG00000108883-ENSMUSG00000020929-ENSCAFG00000014065,57,0,0,0,0,0,0,171
1517,ENSG00000101557-ENSMUSG00000047879-ENSCAFG00000018309,32,0,0,0,0,0,1,97
1518,ENSG00000145506-ENSMUSG00000021567-ENSCAFG00000010833,0,0,0,20,2,0,12,54
1519,ENSG00000125970-ENSMUSG00000027593-ENSCAFG00000007490,14,0,0,0,0,0,0,42
1520,ENSG00000062194-ENSMUSG00000032745-ENSCAFG00000006945,23,0,0,0,3,0,0,72
1521,ENSG00000136854-ENSMUSG00000026797-ENSCAFG00000020125,36,0,0,5,0,0,0,118
1522,ENSG00000125675-ENSMUSG00000001986-ENSCAFG00000018564,31,1,1,0,4,0,0,101
1523,ENSG00000138675-ENSMUSG00000029337-ENSCAFG00000008886,7,0,0,0,0,0,0,21
1524,ENSG00000092969-ENSMUSG00000039239-ENSCAFG00000010815,16,0,0,0,0,0,0,48
1525,ENSG00000163630-ENSMUSG00000056296-ENSCAFG00000029431,14,0,0,0,0,0,0,42
1526,ENSG00000112062-ENSMUSG00000053436-ENSCAFG00000001378,28,0,0,0,0,0,0,84
1527,ENSG00000165409-ENSMUSG00000020963-ENSCAFG00000017302,20,0,2,0,1,2,0,67
1528,ENSG00000171385-ENSMUSG00000040896-ENSCAFG00000013665,14,0,0,0,0,0,0,42
1529,ENSG00000164944-ENSMUSG00000040720-ENSCAFG00000009240,34,0,0,15,1,2,0,135
1530,ENSG00000145147-ENSMUSG00000031558-ENSCAFG00000016608,79,0,0,0,0,0,1,238
1531,ENSG00000115041-ENSMUSG00000079056-ENSCAFG00000006920,17,0,0,3,0,2,1,60
1532,ENSG00000113648-ENSMUSG00000015937-ENSCAFG00000001076,19,0,0,0,0,0,3,60
1533,ENSG00000162946-ENSMUSG00000043051-ENSCAFG00000011736,0,0,24,0,15,26,0,89
1534,ENSG00000120549-ENSMUSG00000036617-ENSCAFG00000004237,47,0,0,0,0,4,0,145
1535,ENSG00000105204-ENSMUSG00000002409-ENSCAFG00000005428,25,0,0,0,0,0,0,75
1536,ENSG00000150471-ENSMUSG00000037605-ENSCAFG00000002364,52,0,0,0,0,0,0,156
1537,ENSG00000013375-ENSMUSG00000056131-ENSCAFG00000002929,24,0,3,3,5,0,0,89
1538,ENSG00000128578-ENSMUSG00000039629-ENSCAFG00000001515,43,0,1,0,0,0,0,131
1539,ENSG00000100242-ENSMUSG00000042524-ENSCAFG00000001371,34,0,0,0,1,1,0,104
1540,ENSG00000165782-ENSMUSG00000035953-ENSCAFG00000005416,0,0,0,16,0,0,16,48
1541,ENSG00000013374-ENSMUSG00000028954-ENSCAFG00000004876,0,0,0,0,31,31,28,90
1542,ENSG00000131408-ENSMUSG00000060601-ENSCAFG00000003338,0,0,17,0,0,17,0,51
1543,ENSG00000106992-ENSMUSG00000026817-ENSCAFG00000020105,14,0,0,0,0,0,0,42
1544,ENSG00000186654-ENSMUSG00000036106-ENSCAFG00000000869,10,0,0,8,3,0,14,63
1545,ENSG00000030304-ENSMUSG00000057280-ENSCAFG00000032331,0,0,0,32,0,1,8,73
1546,ENSG00000168003-ENSMUSG00000010095-ENSCAFG00000015495,18,0,0,3,6,0,0,66
1547,ENSG00000165194-ENSMUSG00000051323-ENSCAFG00000017514,11,0,0,2,0,0,0,37
1548,ENSG00000187778-ENSMUSG00000037570-ENSCAFG00000008549,30,0,2,0,0,0,2,96
1549,ENSG00000004534-ENSMUSG00000032582-ENSCAFG00000010914,41,0,2,0,0,0,2,129
1550,ENSG00000109381-ENSMUSG00000037174-ENSCAFG00000003733,17,0,0,2,0,0,0,55
1551,ENSG00000144285-ENSMUSG00000064329-ENSCAFG00000005058,55,0,0,0,0,0,2,167
1552,ENSG00000169064-ENSMUSG00000034151-ENSCAFG00000014517,0,0,0,0,39,31,38,108
1553,ENSG00000159788-ENSMUSG00000029101-ENSCAFG00000029577,36,0,0,2,0,0,0,112
1554,ENSG00000162231-ENSMUSG00000010097-ENSCAFG00000015594,42,3,1,0,0,2,6,142
1555,ENSG00000027869-ENSMUSG00000028071-ENSCAFG00000023568,0,0,0,0,19,15,17,51
1556,ENSG00000140262-ENSMUSG00000032228-ENSCAFG00000016200,40,0,0,1,0,0,1,123
1557,ENSG00000170412-ENSMUSG00000051043-ENSCAFG00000004556,9,0,0,0,5,0,0,32
1558,ENSG00000162599-ENSMUSG00000028565-ENSCAFG00000023117,21,0,0,4,3,0,1,75
1559,ENSG00000116132-ENSMUSG00000026586-ENSCAFG00000015002,11,0,0,0,0,0,0,33
1560,ENSG00000101945-ENSMUSG00000039231-ENSCAFG00000015545,12,0,0,0,2,2,0,40
1561,ENSG00000114544-ENSMUSG00000030089-ENSCAFG00000003765,23,0,0,0,3,0,0,72
1562,ENSG00000196535-ENSMUSG00000000631-ENSCAFG00000018868,0,0,88,0,0,88,0,264
1563,ENSG00000008056-ENSMUSG00000037217-ENSCAFG00000015146,28,0,0,0,0,0,0,84
1564,ENSG00000164035-ENSMUSG00000054690-ENSCAFG00000032716,0,0,0,0,22,22,22,66
1565,ENSG00000099917-ENSMUSG00000012114-ENSCAFG00000014932,24,0,0,14,0,0,0,100
1566,ENSG00000116604-ENSMUSG00000001419-ENSCAFG00000016806,22,0,0,3,0,0,3,75
1567,ENSG00000127603-ENSMUSG00000028649-ENSCAFG00000003120,198,0,0,4,0,0,0,602
1568,ENSG00000065989-ENSMUSG00000032177-ENSCAFG00000017790,34,0,4,0,3,0,0,113
1569,ENSG00000086102-ENSMUSG00000028423-ENSCAFG00000001848,48,0,0,0,2,4,2,152
1570,ENSG00000143545-ENSMUSG00000027935-ENSCAFG00000017389,17,0,0,0,0,0,0,51
1571,ENSG00000186591-ENSMUSG00000039159-ENSCAFG00000001505,14,0,0,0,0,0,0,42
1572,ENSG00000118257-ENSMUSG00000025969-ENSCAFG00000013191,37,0,1,0,0,0,0,113
1573,ENSG00000184381-ENSMUSG00000042632-ENSCAFG00000001424,32,3,0,0,0,0,0,102
1574,ENSG00000160460-ENSMUSG00000011751-ENSCAFG00000005286,71,0,0,0,1,0,1,215
1575,ENSG00000139793-ENSMUSG00000022139-ENSCAFG00000005523,19,0,0,0,0,0,0,57
1576,ENSG00000112237-ENSMUSG00000028252-ENSCAFG00000003525,18,0,0,9,0,2,0,74
1577,ENSG00000101605-ENSMUSG00000024049-ENSCAFG00000018478,74,0,0,0,0,0,4,226
1578,ENSG00000078043-ENSMUSG00000025423-ENSCAFG00000017599,26,0,0,5,0,2,0,90
1579,ENSG00000161082-ENSMUSG00000034818-ENSCAFG00000019263,26,0,3,0,1,0,1,86
1580,ENSG00000144283-ENSMUSG00000026991-ENSCAFG00000009361,43,0,0,0,0,0,1,130
1581,ENSG00000131051-ENSMUSG00000027620-ENSCAFG00000008327,33,0,0,0,0,0,0,99
1582,ENSG00000197183-ENSMUSG00000061411-ENSCAFG00000007232,22,0,0,1,0,0,1,69
1583,ENSG00000161011-ENSMUSG00000015837-ENSCAFG00000000360,13,0,0,5,0,0,1,50
1584,ENSG00000136732-ENSMUSG00000090523-ENSCAFG00000030972,0,0,0,0,9,6,4,19
1585,ENSG00000172493-ENSMUSG00000029313-ENSCAFG00000009476,40,0,0,1,2,2,0,126
1586,ENSG00000090975-ENSMUSG00000029406-ENSCAFG00000007616,47,0,0,3,0,0,2,149
1587,ENSG00000111731-ENSMUSG00000030279-ENSCAFG00000011774,59,0,0,0,0,0,0,177
1588,ENSG00000197893-ENSMUSG00000049134-ENSCAFG00000011103,84,0,0,0,1,0,6,259
1589,ENSG00000181722-ENSMUSG00000022708-ENSCAFG00000010823,9,0,0,0,0,0,0,27
1590,ENSG00000134769-ENSMUSG00000024302-ENSCAFG00000017951,50,0,3,0,0,0,0,156
1591,ENSG00000088727-ENSMUSG00000032489-ENSCAFG00000013358,40,0,0,0,0,2,0,122
1592,ENSG00000106852-ENSMUSG00000026890-ENSCAFG00000020277,22,0,0,3,0,0,0,72
1593,ENSG00000140632-ENSMUSG00000022536-ENSCAFG00000019152,33,0,0,0,0,0,1,100
1594,ENSG00000124006-ENSMUSG00000026211-ENSCAFG00000015641,0,0,0,44,1,0,52,141
1595,ENSG00000123901-ENSMUSG00000031932-ENSCAFG00000031257,7,0,1,0,0,1,0,24
1596,ENSG00000085831-ENSMUSG00000028555-ENSCAFG00000003888,12,0,0,28,4,0,25,121
1597,ENSG00000138758-ENSMUSG00000058013-ENSCAFG00000008668,16,0,0,10,2,0,0,70
1598,ENSG00000134779-ENSMUSG00000024269-ENSCAFG00000017766,13,0,0,2,8,2,1,54
1599,ENSG00000105341-ENSMUSG00000057229-ENSCAFG00000004995,13,0,0,0,3,2,0,44
1600,ENSG00000115762-ENSMUSG00000026123-ENSCAFG00000004224,14,0,1,0,4,1,0,49
1601,ENSG00000198722-ENSMUSG00000028456-ENSCAFG00000002030,80,0,3,1,0,0,0,248
1602,ENSG00000128656-ENSMUSG00000056486-ENSCAFG00000029660,15,0,0,13,0,0,4,75
1603,ENSG00000088826-ENSMUSG00000027333-ENSCAFG00000006089,15,0,0,0,2,5,0,52
1604,ENSG00000168769-ENSMUSG00000040943-ENSCAFG00000010876,18,0,0,0,1,2,0,57
1605,ENSG00000171055-ENSMUSG00000056121-ENSCAFG00000005904,18,0,0,0,0,0,0,54
1606,ENSG00000154556-ENSMUSG00000031626-ENSCAFG00000007475,56,0,1,0,0,0,4,174
1607,ENSG00000134686-ENSMUSG00000028796-ENSCAFG00000010340,30,0,0,0,0,0,0,90
1608,ENSG00000109790-ENSMUSG00000054920-ENSCAFG00000016145,23,0,0,0,1,0,3,73
1609,ENSG00000071073-ENSMUSG00000026110-ENSCAFG00000002323,29,0,0,2,4,0,3,98
1610,ENSG00000185379-ENSMUSG00000018841-ENSCAFG00000018313,20,0,0,0,2,0,0,62
1611,ENSG00000135018-ENSMUSG00000005312-ENSCAFG00000001435,22,0,0,0,0,0,0,66
1612,ENSG00000170579-ENSMUSG00000003279-ENSCAFG00000018531,31,0,0,0,0,0,3,96
1613,ENSG00000130150-ENSMUSG00000061778-ENSCAFG00000011879,32,0,0,0,0,2,0,98
1614,ENSG00000157680-ENSMUSG00000038665-ENSCAFG00000003373,52,0,0,17,3,0,0,193
1615,ENSG00000074219-ENSMUSG00000030796-ENSCAFG00000003698,22,1,2,2,0,0,1,77
1616,ENSG00000141380-ENSMUSG00000037013-ENSCAFG00000018147,23,0,0,0,0,0,0,69
1617,ENSG00000196588-ENSMUSG00000042292-ENSCAFG00000001154,27,0,0,0,2,0,1,84
1618,ENSG00000171533-ENSMUSG00000055407-ENSCAFG00000005381,9,0,0,0,0,2,30,59
1619,ENSG00000138443-ENSMUSG00000026782-ENSCAFG00000012817,25,0,0,0,2,3,1,81
1620,ENSG00000145604-ENSMUSG00000054115-ENSCAFG00000018725,21,0,0,1,2,0,1,68
1621,ENSG00000006837-ENSMUSG00000020389-ENSCAFG00000001010,25,0,3,0,0,8,15,104
