ERROR: position ortholog index to check. ENSCAFG00000017566 ENSMUSG00000030779 [*:7:21511232:9 [*:9:122970962
ERROR: position ortholog index to check. ENSMUSG00000027202 ENSCAFG00000014211 [*:6:125153929:3 [-:3:14459817
ERROR: position ortholog index to check. ENSMUSG00000027202 ENSCAFG00000014211 ]*:124:125228862:123 ]-:123:14547694
ERROR: position ortholog index to check. ENSMUSG00000027202 ENSCAFG00000014211 ]*:124:125228862:123 ]-:123:14547694
ERROR: position ortholog index to check. ENSG00000128604 ENSMUSG00000029771 [*:16:128942082:13 [-:13:29531137
ERROR: position ortholog index to check. ENSMUSG00000054823 ENSG00000147548 ]*:121:25714400:113 ]-:113:38275641
ERROR: position ortholog index to check. ENSMUSG00000054823 ENSCAFG00000006057 ]*:121:25714400:108 ]-:108:27219900
ERROR: position ortholog index to check. ENSMUSG00000054823 ENSCAFG00000006057 ]*:121:25714400:108 ]-:108:27219900
ERROR: position ortholog index to check. ENSG00000142230 ENSMUSG00000052833 [*:6:47130931:5 [-:5:16387750
ERROR: position ortholog index to check. ENSCAFG00000004180 ENSMUSG00000052833 [*:3:108835648:5 [-:5:16387750
ERROR: position ortholog index to check. ENSCAFG00000008483 ENSMUSG00000036564 ]*:75:58146075:78 ]-:78:95713332
ERROR: position ortholog index to check. ENSG00000079308 ENSCAFG00000014575 [*:26:217897965:1 [-:1:24669980
ERROR: position ortholog index to check. ENSG00000079308 ENSCAFG00000014575 [*:26:217897965:1 [-:1:24669980
ERROR: position ortholog index to check. ENSG00000079308 ENSCAFG00000014575 ]*:144:217804459:119 ]-:119:24583507
ERROR: position ortholog index to check. ENSG00000079308 ENSCAFG00000014575 ]*:144:217804459:119 ]-:119:24583507
ERROR: position ortholog index to check. ENSG00000213047 ENSMUSG00000056268 ]*:114:197510460:104 ]-:104:139170298
ERROR: position ortholog index to check. ENSMUSG00000056268 ENSG00000213047 [*:3:138963869:7 [*:7:197775155
ERROR: position ortholog index to check. ENSCAFG00000011353 ENSG00000213047 ]*:57:5261630:110 ]-:110:197510460
ERROR: position ortholog index to check. ENSCAFG00000011353 ENSMUSG00000056268 ]*:55:5261630:102 ]-:102:139170298
ERROR: position ortholog index to check. ENSCAFG00000019082 ENSMUSG00000008658 [*:1:34555876:8 [-:8:7069999
ERROR: position ortholog index to check. ENSMUSG00000035696 ENSG00000137075 ]*:64:44129594:61 ]-:61:36339752
ERROR: position ortholog index to check. ENSCAFG00000002315 ENSG00000137075 ]*:44:52764390:53 ]-:53:36339752
ERROR: position ortholog index to check. ENSG00000106069 ENSMUSG00000004633 ]*:59:29512735:72 ]-:72:54300244
ERROR: position ortholog index to check. ENSG00000106069 ENSCAFG00000003023 ]*:63:29512735:62 ]*:62:42511707
ERROR: position ortholog index to check. ENSCAFG00000003023 ENSG00000106069 [*:32:42478729:33 [*:33:29480111
ERROR: position ortholog index to check. ENSCAFG00000003023 ENSMUSG00000004633 [*:36:42478729:41 [*:41:54272908
ERROR: position ortholog index to check. ENSCAFG00000003023 ENSMUSG00000004633 ]*:66:42511707:72 ]*:72:54300244
ERROR: position ortholog index to check. ENSG00000165675 ENSMUSG00000031109 [*:29:130703216:29 [-:29:49080713
ERROR: position ortholog index to check. ENSG00000165675 ENSMUSG00000031109 ]*:81:130625314:85 ]-:85:49011503
ERROR: position ortholog index to check. ENSMUSG00000031109 ENSG00000165675 ]*:85:49011503:81 ]-:81:130625314
ERROR: position ortholog index to check. ENSMUSG00000031109 ENSCAFG00000018777 ]*:87:49011503:68 ]-:68:101745195
ERROR: position ortholog index to check. ENSCAFG00000018777 ENSMUSG00000031109 [*:13:101814169:29 [-:29:49080713
ERROR: position ortholog index to check. ENSCAFG00000018777 ENSMUSG00000031109 ]*:68:101745195:87 ]-:87:49011503
ERROR: position ortholog index to check. ENSG00000138835 ENSCAFG00000003267 [*:24:113462099:16 [-:16:67798208
ERROR: position ortholog index to check. ENSCAFG00000003267 ENSG00000138835 [*:56:67832173:67 [-:67:113501577
ERROR: position ortholog index to check. ENSMUSG00000059810 ENSCAFG00000003267 [*:10:62581928:16 [-:16:67798208
ERROR: position ortholog index to check. ENSCAFG00000003267 ENSMUSG00000059810 [*:56:67832173:54 [-:54:62619734
ERROR: position ortholog index to check. ENSMUSG00000053046 ENSG00000174672 ]*:101:142002232:109 ]-:109:1460723
ERROR: position ortholog index to check. ENSCAFG00000009989 ENSG00000174672 ]*:77:45685507:96 ]-:96:1457040
ERROR: position ortholog index to check. ENSCAFG00000009989 ENSMUSG00000053046 ]*:77:45685507:86 ]-:86:141999005
ERROR: position ortholog index to check. ENSCAFG00000003902 ENSG00000155111 ]*:52:67231624:63 ]-:63:110614535
ERROR: position ortholog index to check. ENSCAFG00000003902 ENSMUSG00000038481 ]*:52:67231624:59 ]-:59:40479803
ERROR: position ortholog index to check. ENSMUSG00000039323 ENSG00000115457 ]*:22:72852162:25 ]-:25:216664104
ERROR: position ortholog index to check. ENSG00000129993 ENSMUSG00000006362 ]*:60:88876976:59 ]-:59:122630707
ERROR: position ortholog index to check. ENSMUSG00000006362 ENSG00000129993 ]*:59:122630707:60 ]-:60:88876976
ERROR: position ortholog index to check. ENSCAFG00000019852 ENSG00000129993 [*:4:64497252:13 [-:13:88901624
ERROR: position ortholog index to check. ENSCAFG00000019852 ENSG00000129993 ]*:49:64517788:58 ]-:58:88876976
ERROR: position ortholog index to check. ENSCAFG00000019852 ENSMUSG00000006362 ]*:49:64517788:59 ]-:59:122630707
ERROR: position ortholog index to check. ENSG00000170509 ENSMUSG00000034528 [*:4:87322841:5 [-:5:103977315
ERROR: position ortholog index to check. ENSCAFG00000009511 ENSMUSG00000034528 [*:1:10813589:5 [-:5:103977315
ERROR: position ortholog index to check. ENSG00000081377 ENSCAFG00000001201 [*:10:96566816:1 [-:1:70277119
ERROR: position ortholog index to check. ENSG00000081377 ENSCAFG00000001201 [*:10:96566816:1 [-:1:70277119
ERROR: position ortholog index to check. ENSCAFG00000001201 ENSG00000081377 [*:1:70277119:10 [-:10:96566816
ERROR: position ortholog index to check. ENSCAFG00000001201 ENSG00000081377 ]*:51:70318895:60 ]-:60:96515678
ERROR: position ortholog index to check. ENSMUSG00000033102 ENSCAFG00000001201 [*:12:64248453:1 [-:1:70277119
ERROR: position ortholog index to check. ENSMUSG00000033102 ENSCAFG00000001201 [*:12:64248453:1 [-:1:70277119
ERROR: position ortholog index to check. ENSCAFG00000001201 ENSMUSG00000033102 [*:1:70277119:12 [-:12:64248453
ERROR: position ortholog index to check. ENSG00000120549 ENSMUSG00000036617 ]*:125:24546324:121 ]*:121:20809210
ERROR: position ortholog index to check. ENSCAFG00000004237 ENSMUSG00000036617 ]*:98:8909906:115 ]-:115:20809210
ERROR: position ortholog index to check. ENSG00000108443 ENSMUSG00000020516 [*:8:59893185:5 [-:5:86544706
ERROR: position ortholog index to check. ENSCAFG00000017679 ENSMUSG00000020516 [*:3:34387139:5 [-:5:86544706
ERROR: position ortholog index to check. ENSCAFG00000011582 ENSG00000114416 [*:3:14130073:7 [-:7:180912686
ERROR: position ortholog index to check. ENSMUSG00000096054 ENSG00000131018 [*:9:5542014:13 [-:13:152628331
ERROR: position ortholog index to check. ENSMUSG00000096054 ENSG00000131018 ]*:610:5022007:612 ]-:612:152122436
ERROR: position ortholog index to check. ENSG00000131018 ENSCAFG00000000445 [*:13:152628331:9 [-:9:42823148
ERROR: position ortholog index to check. ENSG00000131018 ENSCAFG00000000445 ]*:634:152122436:632 ]-:632:42384136
ERROR: position ortholog index to check. ENSCAFG00000000445 ENSG00000131018 [*:9:42823148:13 [*:13:152628331
ERROR: position ortholog index to check. ENSCAFG00000000445 ENSG00000131018 [*:9:42823148:13 [-:13:152628331
ERROR: position ortholog index to check. ENSCAFG00000000445 ENSG00000131018 ]*:632:42384136:634 ]*:634:152122436
ERROR: position ortholog index to check. ENSCAFG00000000445 ENSG00000131018 ]*:632:42384136:634 ]-:634:152122436
ERROR: position ortholog index to check. ENSMUSG00000096054 ENSCAFG00000000445 [*:7:5542014:7 [-:7:42823148
ERROR: position ortholog index to check. ENSMUSG00000096054 ENSCAFG00000000445 ]*:620:5022007:626 ]-:626:42384136
ERROR: position ortholog index to check. ENSCAFG00000000445 ENSMUSG00000096054 [*:7:42823148:7 [*:7:5542014
ERROR: position ortholog index to check. ENSCAFG00000000445 ENSMUSG00000096054 ]*:626:42384136:620 ]*:620:5022007
ERROR: position ortholog index to check. ENSG00000074219 ENSMUSG00000030796 [*:22:49360075:15 [-:15:45217219
ERROR: position ortholog index to check. ENSG00000074219 ENSMUSG00000030796 ]*:74:49341324:68 ]-:68:45232928
ERROR: position ortholog index to check. ENSG00000074219 ENSCAFG00000003698 [*:22:49360075:3 [-:3:107116688
ERROR: position ortholog index to check. ENSG00000074219 ENSCAFG00000003698 ]*:76:49341324:57 ]-:57:107129902
ERROR: position ortholog index to check. ENSMUSG00000030796 ENSCAFG00000003698 [*:11:45217219:3 [-:3:107116688
ERROR: position ortholog index to check. ENSMUSG00000030796 ENSCAFG00000003698 ]*:66:45232928:57 ]-:57:107129902
ERROR: position ortholog index to check. ENSCAFG00000003698 ENSMUSG00000030796 [*:3:107116688:11 [-:11:45217219
ERROR: position ortholog index to check. ENSCAFG00000003698 ENSMUSG00000030796 ]*:57:107129902:66 ]-:66:45232928
ERROR: position ortholog index to check. ENSG00000166037 ENSCAFG00000004104 [*:2:95790699:1 [-:1:5360386
ERROR: position ortholog index to check. ENSG00000166037 ENSCAFG00000004104 [*:2:95790699:1 [-:1:5360386
ERROR: position ortholog index to check. ENSMUSG00000031922 ENSCAFG00000004104 [*:4:13826900:1 [-:1:5360386
ERROR: position ortholog index to check. ENSMUSG00000031922 ENSCAFG00000004104 [*:4:13826900:1 [-:1:5360386
ERROR: position ortholog index to check. ENSG00000168743 ENSMUSG00000040998 [*:8:105895653:5 [-:5:132950043
ERROR: position ortholog index to check. ENSCAFG00000010936 ENSMUSG00000040998 [*:2:26706227:5 [-:5:132950043
ERROR: position ortholog index to check. ENSMUSG00000028906 ENSG00000159023 [*:15:132007431:19 [-:19:28987438
ERROR: position ortholog index to check. ENSMUSG00000028906 ENSCAFG00000011677 [*:13:132007431:3 [-:3:71584259
ERROR: position ortholog index to check. ENSG00000152457 ENSMUSG00000026648 [*:34:14939826:25 [-:25:3433790
ERROR: position ortholog index to check. ENSCAFG00000004692 ENSMUSG00000026648 [*:21:21699490:21 [-:21:3433790
ERROR: position ortholog index to check. ENSCAFG00000005820 ENSMUSG00000035948 ]*:68:23478506:74 ]-:74:106936164
ERROR: position ortholog index to check. ENSMUSG00000017652 ENSCAFG00000009994 [*:6:165055708:3 [-:3:33373240
ERROR: position ortholog index to check. ENSCAFG00000012414 ENSG00000148541 ]*:63:11462468:76 ]-:76:59247614
ERROR: position ortholog index to check. ENSCAFG00000012414 ENSMUSG00000043259 ]*:61:11462468:72 ]-:72:70557363
ERROR: position ortholog index to check. ENSCAFG00000002645 ENSG00000185760 ]*:63:35361349:73 ]-:73:73195414
ERROR: position ortholog index to check. ENSCAFG00000002645 ENSMUSG00000028033 ]*:63:35361349:64 ]-:64:21402163
ERROR: position ortholog index to check. ENSMUSG00000039844 ENSG00000107263 ]*:119:29738070:124 ]-:124:131579497
ERROR: position ortholog index to check. ENSCAFG00000019902 ENSG00000107263 ]*:122:52562778:132 ]-:132:131579497
ERROR: position ortholog index to check. ENSCAFG00000019902 ENSMUSG00000039844 ]*:122:52562778:127 ]-:127:29738070
ERROR: position ortholog index to check. ENSG00000127511 ENSCAFG00000015616 [*:4:16829421:6 [-:6:45783145
ERROR: position ortholog index to check. ENSG00000127511 ENSCAFG00000015616 ]*:96:16878727:96 ]-:96:45746845
ERROR: position ortholog index to check. ENSMUSG00000031622 ENSCAFG00000015616 [*:4:72723310:6 [-:6:45783145
ERROR: position ortholog index to check. ENSMUSG00000031622 ENSCAFG00000015616 ]*:90:72757405:90 ]-:90:45746845
ERROR: position ortholog index to check. ENSMUSG00000020932 ENSG00000131095 [*:4:102897117:3 [-:3:44915486
ERROR: position ortholog index to check. ENSMUSG00000020932 ENSG00000131095 ]*:50:102888677:50 ]-:50:44907347
ERROR: position ortholog index to check. ENSMUSG00000020932 ENSCAFG00000013973 [*:4:102897117:3 [-:3:18569892
ERROR: position ortholog index to check. ENSMUSG00000020932 ENSCAFG00000013973 ]*:46:102888677:44 ]-:44:18577931
ERROR: position ortholog index to check. ENSG00000165714 ENSMUSG00000042992 ]*:24:12465776:28 ]-:28:134710271
ERROR: position ortholog index to check. ENSMUSG00000028373 ENSG00000148219 ]*:102:65381452:118 ]-:118:116425851
ERROR: position ortholog index to check. ENSCAFG00000003504 ENSG00000148219 ]*:98:70249292:122 ]-:122:116425851
ERROR: position ortholog index to check. ENSCAFG00000003504 ENSMUSG00000028373 ]*:98:70249292:106 ]-:106:65381452
ERROR: position ortholog index to check. ENSCAFG00000008919 ENSMUSG00000089809 [*:7:5570362:7 [-:7:99243240
ERROR: position ortholog index to check. ENSCAFG00000008919 ENSMUSG00000089809 ]*:59:5546844:59 ]-:59:99218774
ERROR: position ortholog index to check. ENSMUSG00000071451 ENSG00000180822 [*:2:34163076:7 [-:7:3259023
ERROR: position ortholog index to check. ENSG00000109685 ENSMUSG00000057406 [*:31:1900655:16 [-:16:33843141
ERROR: position ortholog index to check. ENSCAFG00000017296 ENSG00000145860 [*:41:51286440:45 [*:45:159203617
ERROR: position ortholog index to check. ENSCAFG00000017296 ENSG00000145860 [*:41:51286440:45 [*:45:159203617
ERROR: position ortholog index to check. ENSCAFG00000017296 ENSG00000145860 [*:41:51286440:45 [*:45:159203617
ERROR: position ortholog index to check. ENSMUSG00000003283 ENSG00000101336 ]*:57:153151149:67 ]-:67:32101519
ERROR: position ortholog index to check. ENSG00000101336 ENSCAFG00000007122 ]*:67:32101519:62 ]-:62:21513368
ERROR: position ortholog index to check. ENSCAFG00000007122 ENSG00000101336 ]*:62:21513368:67 ]-:67:32101519
ERROR: position ortholog index to check. ENSMUSG00000003283 ENSCAFG00000007122 ]*:55:153151149:56 ]-:56:21513368
ERROR: position ortholog index to check. ENSG00000215193 ENSMUSG00000067825 [*:11:18078377:9 [-:9:121184265
ERROR: position ortholog index to check. ENSG00000215193 ENSMUSG00000067825 ]*:34:18088075:31 ]-:31:121193615
ERROR: position ortholog index to check. ENSMUSG00000020439 ENSG00000183963 ]*:97:3520772:103 ]-:103:31101029
ERROR: position ortholog index to check. ENSCAFG00000012922 ENSG00000183963 [*:11:24087304:13 [-:13:31083259
ERROR: position ortholog index to check. ENSCAFG00000012922 ENSG00000183963 ]*:91:24104772:99 ]-:99:31101029
ERROR: position ortholog index to check. ENSCAFG00000012922 ENSMUSG00000020439 [*:7:24087304:13 [-:13:3537373
ERROR: position ortholog index to check. ENSG00000134198 ENSMUSG00000027858 ]*:34:115050490:39 ]-:39:102768942
ERROR: position ortholog index to check. ENSCAFG00000009732 ENSMUSG00000027858 ]*:33:52695283:39 ]-:39:102768942
ERROR: position ortholog index to check. ENSMUSG00000031753 ENSG00000103051 ]*:84:110881865:83 ]-:83:70481010
ERROR: position ortholog index to check. ENSMUSG00000031753 ENSCAFG00000020149 ]*:84:110881865:80 ]-:80:76463906
ERROR: position ortholog index to check. ENSMUSG00000031753 ENSCAFG00000020149 ]*:84:110881865:80 ]-:80:76463906
ERROR: position ortholog index to check. ENSMUSG00000059811 ENSG00000119787 ]*:69:79850159:74 ]-:74:38295994
ERROR: position ortholog index to check. ENSCAFG00000006181 ENSG00000119787 ]*:67:30439390:74 ]-:74:38295994
ERROR: position ortholog index to check. ENSG00000161649 ENSMUSG00000017309 [*:7:43847217:3 [*:3:102041591
ERROR: position ortholog index to check. ENSG00000161649 ENSMUSG00000017309 [*:7:43847217:3 [*:3:102041591
ERROR: position ortholog index to check. ENSG00000161649 ENSMUSG00000017309 [*:7:43847217:3 [*:3:102041591
ERROR: position ortholog index to check. ENSG00000161649 ENSMUSG00000017309 ]*:53:43861911:35 ]*:35:102054213
ERROR: position ortholog index to check. ENSG00000161649 ENSMUSG00000017309 ]*:53:43861911:35 ]*:35:102054213
ERROR: position ortholog index to check. ENSG00000161649 ENSMUSG00000017309 ]*:53:43861911:35 ]*:35:102054213
ERROR: position ortholog index to check. ENSMUSG00000017309 ENSG00000161649 [*:3:102041591:7 [-:7:43847217
ERROR: position ortholog index to check. ENSMUSG00000017309 ENSG00000161649 ]*:35:102054213:53 ]*:53:43861911
ERROR: position ortholog index to check. ENSG00000161649 ENSCAFG00000014429 [*:7:43847217:3 [-:3:19463524
ERROR: position ortholog index to check. ENSG00000161649 ENSCAFG00000014429 ]*:57:43861911:43 ]-:43:19452120
ERROR: position ortholog index to check. ENSCAFG00000014429 ENSG00000161649 [*:3:19463524:7 [-:7:43847217
ERROR: position ortholog index to check. ENSMUSG00000017309 ENSCAFG00000014429 [*:3:102041591:3 [-:3:19463524
ERROR: position ortholog index to check. ENSMUSG00000017309 ENSCAFG00000014429 ]*:39:102054213:43 ]-:43:19452120
ERROR: position ortholog index to check. ENSCAFG00000014429 ENSMUSG00000017309 [*:3:19463524:3 [-:3:102041591
ERROR: position ortholog index to check. ENSCAFG00000014429 ENSMUSG00000017309 ]*:43:19452120:39 ]-:39:102054213
ERROR: position ortholog index to check. ENSG00000143379 ENSCAFG00000023501 [*:16:150927715:13 [-:13:60037388
ERROR: position ortholog index to check. ENSG00000143379 ENSCAFG00000023501 >*:36:150942562:40 >*:40:60049798
ERROR: position ortholog index to check. ENSG00000143379 ENSCAFG00000023501 >*:36:150942562:40 >*:40:60049798
ERROR: position ortholog index to check. ENSG00000143379 ENSCAFG00000023501 ]*:114:150964364:117 ]-:117:60069159
ERROR: position ortholog index to check. ENSG00000143379 ENSCAFG00000023501 ]*:114:150964364:117 ]-:117:60069159
ERROR: position ortholog index to check. ENSMUSG00000015697 ENSCAFG00000023501 [*:12:95356193:7 [-:7:60037388
ERROR: position ortholog index to check. ENSMUSG00000015697 ENSCAFG00000023501 >*:30:95347122:34 >*:34:60049798
ERROR: position ortholog index to check. ENSMUSG00000015697 ENSCAFG00000023501 >*:30:95347122:34 >*:34:60049798
ERROR: position ortholog index to check. ENSMUSG00000015697 ENSCAFG00000023501 ]*:104:95324073:109 ]-:109:60069159
ERROR: position ortholog index to check. ENSMUSG00000015697 ENSCAFG00000023501 ]*:104:95324073:109 ]-:109:60069159
ERROR: position ortholog index to check. ENSG00000248905 ENSMUSG00000044042 [*:17:33154914:11 [-:11:113363957
ERROR: position ortholog index to check. ENSG00000248905 ENSMUSG00000044042 ]*:98:32774310:95 ]-:95:113709460
ERROR: position ortholog index to check. ENSMUSG00000044042 ENSG00000248905 [*:11:113363957:17 [-:17:33154914
ERROR: position ortholog index to check. ENSCAFG00000008199 ENSG00000248905 [*:15:1815512:17 [-:17:33154914
ERROR: position ortholog index to check. ENSCAFG00000008199 ENSG00000248905 ]*:98:2184909:104 ]-:104:32774310
